row_id,x,y,accuracy,time,place_id
10771,0.3778,9.3219,45,624559,3028716175
10772,0.2111,9.0963,65,491555,3930414948
10773,0.0533,5.7289,19,187212,3506162774
10774,2.3717,7.7757,2,555480,4702557600
10775,2.5010,1.2482,61,275174,6787040850
10776,7.7978,2.0383,74,150922,6124682652
10777,4.2877,2.7157,28,373103,7844780802
10778,7.3828,2.2485,44,766328,1925858836
10779,1.6967,1.5804,74,683481,4507432826
10780,8.0330,7.3212,30,100264,7180284003
10781,4.9754,8.8427,61,739749,1700925186
10782,3.8623,6.0130,51,782941,4254755457
10783,0.9939,1.9295,88,225466,7980745083
10784,5.2168,1.4921,176,226033,1644699812
10785,0.7607,4.9142,23,192711,4404873478
10786,5.7900,7.2537,404,587693,4007940187
10787,7.3981,1.0148,112,744657,8466485797
10788,3.4213,2.8270,47,662704,2912649566
10789,5.3131,5.4185,2,505059,9472699857
10790,9.0691,3.1796,65,482353,7302392973
10791,4.0853,8.2244,65,635269,9458537578
10792,3.7533,9.5606,67,20882,5296594248
10793,6.8074,4.6731,68,406458,8259021893
10794,2.4640,2.1692,165,14764,8619926191
10795,5.3927,0.0969,62,647205,2719544039
10796,7.5101,7.8947,54,747367,4384899095
10797,0.2567,2.3501,176,669007,9644007263
10798,6.5486,9.3830,5,163806,3033049999
10799,0.5560,4.8847,51,701426,8588343834
10800,7.7499,7.1490,5,632414,1516224172
10801,9.2378,3.4313,66,551492,9721748415
10802,8.4650,0.5538,845,514035,6528893632
10803,5.1703,0.8847,65,148258,9156494691
10804,4.0184,7.1099,63,231961,5369506574
10805,5.4691,2.7312,978,472149,3791562449
10806,1.0624,4.4935,71,722126,5254079421
10807,3.9073,3.0209,7,535967,9418879903
10808,5.2872,8.3998,101,174473,9987944703
10809,8.7999,1.3638,57,374060,8342945337
10810,7.6576,8.0298,59,290873,5595507022
10811,1.9653,9.7387,61,100969,9928568990
10812,1.1351,7.7676,8,520418,5723134064
10813,4.1653,2.5016,5,392490,7064318248
10814,4.0833,2.7166,24,288013,5995450425
10815,6.1996,4.0502,11,246022,7153388208
10816,2.6208,1.8730,40,771286,3648114123
10817,2.8028,7.6922,61,660483,3702777971
10818,1.2493,4.9418,19,294351,2267055439
10819,4.5071,0.8116,19,332159,6633764789
10820,3.3482,6.2512,20,723633,6175274445
10821,7.2212,3.3055,4,825,4272692683
10822,7.1919,6.8634,9,176190,7957395443
10823,4.5604,7.3141,43,589831,8312355548
10824,3.4553,3.6525,467,330872,1951849582
10825,5.2731,4.3731,96,527796,1813856210
10826,7.5993,1.2866,61,599820,9726744729
10827,8.7259,8.2641,3,74168,4438445015
10828,4.7663,6.4292,72,323675,5082761981
10829,8.2452,6.0893,56,265285,5936709564
10830,3.2268,3.1750,5,355815,9056120719
10831,5.7554,7.2276,56,543861,4949642972
10832,4.3093,0.7463,62,78616,8396085816
10833,8.5885,1.0419,49,334369,4376981361
10834,0.6967,4.3405,172,266897,9621723357
10835,5.5987,0.1460,162,442019,1890784555
10836,7.4576,2.5010,65,145621,6545292188
10837,8.3081,7.2466,22,355454,8096535527
10838,6.6269,4.0087,295,135231,2633447559
10839,6.5900,6.2965,64,24844,1703623778
10840,1.5612,0.3239,5,67808,4023837503
10841,1.4865,7.4818,9,576145,5235532606
10842,2.1358,7.5455,67,318822,9587006860
10843,4.1159,4.2001,775,410742,3754997696
10844,4.3570,3.4474,60,571153,1350134286
10845,7.4038,0.8172,64,784886,9434352727
10846,2.7606,0.9264,16,498745,8321863764
10847,2.0997,7.9545,65,492514,9815706770
10848,4.4476,9.2428,43,298699,4065099837
10849,0.7542,1.9050,17,307567,8875571369
10850,2.5930,2.7758,64,196068,7717245069
10851,7.3303,1.2612,179,420672,2241892862
10852,3.1565,4.1785,41,500739,1387660996
10853,3.9537,7.8762,28,665691,9689861163
10854,7.1623,1.8478,66,174939,8757682677
10855,9.2532,8.1126,69,261008,3561046870
10856,9.5393,0.4668,14,368822,1758730798
10857,6.1454,2.7095,61,104518,7272466660
10858,3.2348,5.5127,10,148756,2032982276
10859,3.8659,3.9273,13,505735,2473025008
10860,7.0113,0.4939,72,615320,2782558104
10861,4.5121,3.4215,61,60954,7968214138
10862,2.8404,8.9765,16,133709,7740157149
10863,3.8516,7.3463,112,614834,5084229699
10864,2.3451,8.9959,61,58331,3087580111
10865,6.7380,9.1037,4,70755,9742965510
10866,5.9351,5.6381,51,773940,6889133594
10867,0.5755,3.0517,29,607651,1349236480
10868,6.9090,8.1645,19,157416,9150527879
10869,7.5947,4.1799,73,536103,6921395784
10870,9.7694,8.2555,8,325158,1462112889
10871,2.2026,0.7859,16,487369,4378289927
10872,2.4249,5.8630,71,205990,2420086577
10873,6.7487,8.8431,62,66939,8284871739
10874,3.9828,1.0120,195,647178,8415929752
10875,2.3417,9.8169,19,677822,6003735743
10876,0.0938,2.3102,11,57623,2378733456
10877,7.1879,0.0712,5,38648,1792492066
10878,8.2470,5.9306,5,382613,2934360262
10879,7.0190,6.4213,57,763451,7607363183
10880,7.7064,8.1139,160,396690,3089356549
10881,6.2244,1.2679,20,549758,2925196600
10882,0.2288,4.3947,57,593275,3844398013
10883,5.7992,4.1364,70,646031,5622385331
10884,2.9922,9.7234,49,581465,8488547345
10885,1.2572,9.5057,35,582416,1686393269
10886,3.3968,6.7031,66,728488,9691382353
10887,1.0208,4.7747,64,621438,8305491630
10888,7.8883,5.5694,65,261317,3679723559
10889,3.2738,8.8481,20,105326,6290727757
10890,0.8957,1.7366,65,696572,1317510067
10891,7.7514,7.7816,177,527573,5694812114
10892,7.1135,3.2979,59,7510,2725846723
10893,1.9190,9.5119,35,460219,7120323471
10894,6.0902,6.8459,73,200698,6803310804
10895,2.6266,4.1640,60,369144,7786415638
10896,0.2722,3.0404,5,27799,4507138917
10897,2.3011,8.8597,65,28961,3281872330
10898,9.1268,0.7569,59,380064,1398380071
10899,2.0009,7.9501,155,747731,1571152767
10900,6.8620,9.3819,35,342534,9205191480
10901,6.8907,1.0230,70,603641,7429247981
10902,5.4861,1.8474,2,156537,1171587411
10903,5.7164,4.8966,64,193793,2393020312
10904,8.7652,4.6445,61,628982,8489527018
10905,1.4432,4.0678,61,459983,5551277146
10906,2.5768,2.7648,65,158754,7717245069
10907,4.1048,8.7568,5,496581,5787469326
10908,6.1327,4.9090,10,78840,1183526979
10909,3.6505,4.1239,181,651591,5787055248
10910,6.0905,8.6526,25,103003,4103653149
10911,0.2830,1.1365,52,435480,5935178545
10912,6.9155,1.0684,3,563797,1933894904
10913,4.8706,8.4603,172,197769,3179729809
10914,0.8894,5.5261,37,285360,4113278218
10915,8.9081,7.1080,181,569000,4520866291
10916,7.9030,3.8539,43,28190,5517194068
10917,3.7365,8.4413,8,164220,4996449782
10918,9.4694,0.1940,22,70403,6018241948
10919,3.6253,7.9373,57,547343,8232612721
10920,6.1020,0.0821,3,407844,6858378641
10921,3.6345,5.3010,173,473607,5260222255
10922,2.0880,7.8452,16,400149,2739376821
10923,3.2039,4.1782,77,446824,6993563313
10924,6.0012,5.8666,166,527305,4251953601
10925,6.9615,1.4570,57,671764,7132992996
10926,5.1826,1.4909,67,689405,1644699812
10927,3.6522,6.8642,166,397047,3078728371
10928,6.1117,3.1884,65,205816,6248701243
10929,9.9593,4.3404,1,251414,2623251955
10930,2.4327,7.5663,243,225982,2328634636
10931,8.6541,8.7801,18,589350,9944125024
10932,4.5152,8.5517,62,41909,4797311472
10933,4.6485,8.8568,28,668046,3356198694
10934,7.8061,1.4524,320,496787,8013052051
10935,2.0988,0.6680,60,268779,7417399723
10936,7.3743,7.2404,11,388183,9249198133
10937,1.9979,7.5045,62,519640,5478752080
10938,6.6267,6.7012,63,175847,1928740114
10939,7.9268,1.9987,68,108815,7558068869
10940,0.1115,8.7171,7,44706,9320706657
10941,6.5273,5.6271,73,694197,8635479646
10942,4.7200,9.8447,78,585236,4383695193
10943,5.0200,7.1734,4,364603,9723420276
10944,9.9129,0.9896,887,702756,8782325384
10945,1.0753,0.1500,165,397873,7167186312
10946,0.1654,9.0608,10,156663,9540744972
10947,9.9781,7.5902,167,346130,7883975068
10948,6.1739,0.9034,80,552507,7034318504
10949,6.7143,1.8562,42,658233,1440448529
10950,3.1108,8.3884,59,554307,3288824219
10951,1.2980,5.7810,57,765939,9148165942
10952,9.1487,0.1215,64,179274,1145668432
10953,7.7498,4.6402,20,497010,3563979821
10954,4.6688,0.9735,5,785135,5236472266
10955,5.5595,1.3695,171,650657,1971023100
10956,1.1376,6.3210,49,774786,2832436724
10957,3.3745,1.0563,79,76304,1860460399
10958,6.7102,6.3485,62,114649,9707158669
10959,6.2464,9.6609,12,289944,9828111352
10960,0.8766,4.2949,67,693741,5610232771
10961,8.1346,3.5776,85,64237,5473582310
10962,9.5934,1.8330,61,313048,8978704169
10963,7.9814,0.5991,169,468535,4500847042
10964,7.6963,6.5734,69,326003,3156287256
10965,1.8717,6.9652,3,675024,2749953711
10966,4.0003,7.2668,22,751779,3462694633
10967,1.5727,6.7596,66,579340,6394987549
10968,9.7039,1.7326,65,723468,1529954141
10969,4.0023,2.6914,55,605324,2930425542
10970,5.2544,1.1133,67,448347,8341285087
10971,8.6225,6.0182,56,170438,9561638572
10972,5.7258,6.7556,10,529104,7650922037
10973,0.0916,5.4880,77,151629,3446532477
10974,2.6819,3.2284,76,614797,6072792232
10975,7.3469,0.4738,7,410174,5911478487
10976,1.0304,3.5752,65,595047,4233876490
10977,9.7487,1.7711,10,454254,5404277820
10978,9.6954,5.9007,16,703635,4252914597
10979,6.4553,4.2598,17,299832,8097358899
10980,5.0081,4.3496,167,319418,4216654696
10981,2.1689,3.0377,7,168117,4155764127
10982,7.5092,9.3365,17,397065,6502074425
10983,4.4043,1.5021,154,740774,7283753744
10984,9.7644,2.6377,23,620390,5243218450
10985,1.8323,0.2759,166,134872,3191516699
10986,3.6305,2.6458,18,347977,4374372649
10987,7.7578,4.4170,75,353033,7895340032
10988,2.8491,4.9694,30,599435,9028716118
10989,2.2478,6.9543,69,637090,7191854914
10990,8.6578,8.7265,39,620946,1147029974
10991,5.8175,6.4100,5,125713,6270394200
10992,4.7316,7.8190,62,415034,1656211222
10993,9.2186,7.5718,42,498329,7869632740
10994,4.3718,2.4124,26,126555,8114136036
10995,8.9370,3.7790,71,164340,5733726201
10996,1.4648,9.9717,68,10561,5895404129
10997,8.6607,9.5938,10,280658,3724936589
10998,7.0883,7.6537,162,583015,3058083699
10999,4.1035,5.4808,68,297281,9837582541
11000,7.0346,8.4866,7,15882,2948325780
11001,1.8552,5.3067,68,314058,4811529233
11002,8.7453,4.3776,73,271808,7082695242
11003,1.1546,2.8778,58,137072,6615161444
11004,2.7782,4.8442,68,669348,7378978005
11005,7.7273,7.6261,153,768459,6720700350
11006,2.5008,9.6757,3,347030,9965057255
11007,9.4458,0.2736,14,103889,4784590942
11008,7.0726,0.2486,157,621794,6624617394
11009,6.2905,6.3955,66,35419,8653953419
11010,4.0886,4.7082,73,31291,8193969153
11011,7.1707,9.2391,10,190494,3644668716
11012,3.7220,7.4002,60,309491,8570107672
11013,0.2447,9.4714,65,721981,1999396318
11014,2.4956,4.3882,957,420949,1091825046
11015,3.2797,4.9938,43,349120,7735554280
11016,8.2917,4.8630,56,376743,2004687925
11017,6.1033,9.4167,66,587926,2218601987
11018,3.3913,1.2322,31,377221,7800259442
11019,6.1636,2.4932,14,634882,7372255458
11020,2.8733,6.5751,5,519100,6176965892
11021,2.8873,0.5910,7,123220,1119879170
11022,1.7786,4.9204,65,285345,3078875765
11023,7.5339,8.5434,69,108737,4077303258
11024,7.8620,3.4597,34,715248,4781391149
11025,1.3607,6.2719,80,21478,3470659046
11026,8.6826,3.9567,162,669082,1628145690
11027,1.5999,6.8197,86,98041,6168045693
11028,1.4503,6.4947,65,210315,8328898405
11029,7.1162,4.2200,62,483830,9639023916
11030,2.5901,2.7718,15,590574,7717245069
11031,3.2324,2.0044,18,490708,3515807109
11032,8.4182,3.7028,11,352632,8815033658
11033,2.9751,6.9595,161,10273,4098595702
11034,6.0068,9.0330,45,625641,4547148045
11035,5.8233,1.3922,64,378728,8987887823
11036,1.6004,0.0582,73,357872,6497777987
11037,4.0959,6.0410,161,115046,1412860641
11038,8.5644,1.2301,63,206284,4414327169
11039,0.3996,2.0079,82,472411,2005769052
11040,0.3290,9.0896,154,364848,3974242515
11041,0.1948,1.4258,35,541731,5144274365
11042,1.6374,3.3664,64,556397,3370580092
11043,7.4480,2.2922,10,156805,6754902894
11044,8.7071,4.8460,103,644812,4514020802
11045,7.3577,3.8882,67,397006,2295871251
11046,5.4978,2.2531,64,610399,4798355544
11047,8.8547,9.4211,42,312202,5188106254
11048,2.1451,1.0297,14,184213,2725217975
11049,8.3352,0.8981,68,668708,6215699480
11050,9.7533,6.6399,68,413590,8575019498
11051,7.8181,3.3609,220,550472,3272434390
11052,1.2637,2.1311,67,508731,7852355916
11053,2.0483,0.8591,73,233931,2840830061
11054,3.0059,3.6155,291,30340,5678845005
11055,5.2085,6.0163,36,510770,3444101851
11056,8.3862,1.1297,161,478289,5187725577
11057,0.2443,1.1715,276,689255,8035259623
11058,9.2166,3.2521,56,112682,5218318938
11059,0.3042,7.7995,62,165743,9680092375
11060,2.7419,5.5633,19,85449,1336006764
11061,2.6028,5.6878,185,8655,9215889160
11062,4.1212,6.6752,74,141939,5267019420
11063,5.5862,1.3447,161,332746,1309512563
11064,2.8280,0.5162,58,516678,7372312595
11065,3.6054,9.5672,37,688176,1323822723
11066,5.6183,8.2836,54,668228,2352445647
11067,3.9982,0.5930,60,558136,1821603807
11068,3.8723,6.5144,76,601606,5880251347
11069,5.3887,4.5214,7,58525,5854144252
11070,7.8961,6.1797,6,636210,1304430572
11071,1.6600,8.4736,73,754282,1052704975
11072,6.4682,9.6871,54,333011,8447863000
11073,7.5903,8.6277,56,565372,3549063932
11074,1.0154,7.8859,69,204921,6980502424
11075,0.7999,2.1391,22,783982,9262850504
11076,0.5562,8.8966,445,700682,6951020868
11077,3.9717,3.5351,57,248800,5407251014
11078,7.8847,4.2273,23,224855,7283085265
11079,6.3452,9.0973,9,520541,1576451662
11080,8.9445,8.2915,61,24101,6223264909
11081,7.9690,6.8855,269,167277,1805113565
11082,7.1502,8.4178,61,456597,6820836502
11083,2.9266,3.7689,34,491028,7724061876
11084,1.9452,1.7281,64,697413,6218717647
11085,2.5780,5.4668,35,354187,4899075824
11086,8.1623,7.9670,68,691877,6529633879
11087,0.6570,4.8311,30,456028,6013557127
11088,5.1306,0.3623,69,202111,7034684985
11089,3.3539,9.0785,53,745412,4847270473
11090,6.2728,5.9758,58,90952,2568421575
11091,8.5835,2.8689,31,451335,5921873907
11092,6.4761,7.6717,61,131408,6128834689
11093,8.8046,9.6789,69,169966,2165868539
11094,5.0451,4.7360,58,605596,5681697226
11095,4.8097,8.1087,57,468461,1055476101
11096,7.1220,4.9151,56,20433,1061025640
11097,8.6465,2.8801,32,708912,2256426718
11098,5.5664,2.7349,144,536760,1287328873
11099,3.1256,5.2832,14,581628,8130160636
11100,2.0976,6.9278,82,281157,2026989405
11101,9.5700,5.4904,13,178131,2111479014
11102,3.6882,2.9326,4,427581,5299341497
11103,4.3649,8.4688,5,289703,9033532197
11104,4.7293,4.0335,65,99113,1539506526
11105,9.2452,8.2927,56,750486,5969502377
11106,6.7953,5.5041,64,523337,4230303682
11107,8.0977,4.7634,327,714871,5828702822
11108,4.7977,8.7600,152,549537,9415778300
11109,6.7896,8.5701,23,334809,2002790095
11110,8.0734,8.2550,60,407607,9759419547
11111,7.9151,7.9506,58,641150,1478759067
11112,8.2875,5.8116,5,617762,5886372895
11113,5.6177,6.2372,55,516536,6164403799
11114,0.0313,2.8401,139,251485,5026375488
11115,2.7591,1.7283,37,481652,3568004152
11116,9.8394,8.5912,10,94571,1345365788
11117,1.5571,5.4832,63,551830,3126634019
11118,0.0502,0.9214,60,84694,8417327736
11119,3.6389,1.7638,64,401968,2851244532
11120,3.7485,8.8429,24,661122,9376030208
11121,6.8035,9.3747,82,14031,9769096481
11122,8.4936,2.2481,65,422309,8766814189
11123,3.9877,2.0101,65,171096,6308548626
11124,2.4980,2.2947,47,312342,3359704573
11125,0.6640,8.2153,39,302670,8607353836
11126,1.7730,7.2940,62,641782,9001427495
11127,9.7394,8.7649,60,18839,4464445683
11128,1.7966,8.3791,83,584451,2067164912
11129,4.3308,5.5487,74,289393,7371617636
11130,8.8101,3.0056,175,772097,3272545911
11131,7.0885,7.8260,29,760172,1774360147
11132,1.3596,8.9765,150,367288,4524850923
11133,4.5626,2.7738,82,575776,4021876518
11134,4.7289,2.2731,8,126933,1455486822
11135,0.2616,5.6284,10,77946,3911259711
11136,6.3209,0.1478,5,316955,1906867980
11137,0.9238,0.3656,25,282921,8678716379
11138,5.6968,9.9695,60,135284,6024196129
11139,7.7644,6.4205,21,208807,7760846092
11140,0.4513,2.5662,7,103877,3322359335
11141,9.8742,4.4192,73,335917,6088118080
11142,8.6680,4.9432,65,244150,4039652049
11143,3.4111,0.8742,69,664772,6328013350
11144,3.4392,9.3187,12,718437,6346073891
11145,0.7628,9.4814,80,32353,4009480173
11146,3.4927,5.3226,931,192567,5260222255
11147,7.3118,3.4276,76,66115,9582057325
11148,4.6996,1.5855,77,613858,6466682341
11149,0.1514,0.6245,48,348887,4914943817
11150,4.7891,3.8038,15,13661,9912378812
11151,9.8193,2.5905,2,202024,8514823542
11152,3.9457,0.0422,59,350825,2734638185
11153,4.1830,3.1198,170,674873,5399502074
11154,8.0187,2.1163,65,431421,9346528441
11155,5.3336,0.5689,15,330149,4861618448
11156,5.3900,0.3826,45,339528,7548673932
11157,1.3748,9.5148,61,323618,3899273575
11158,0.9090,7.5744,74,493839,3784865506
11159,6.0711,8.2359,172,465964,7154426034
11160,6.2003,5.0373,24,373778,6369329145
11161,5.4970,9.9788,61,394234,7045457480
11162,6.8782,7.1516,67,707080,1248121389
11163,9.8273,9.7221,133,587524,7553708318
11164,5.8657,7.4089,529,328898,5838044762
11165,0.1513,5.5156,17,384310,4762356183
11166,5.3152,4.6119,75,753637,6991630687
11167,9.3118,8.5621,26,548878,2641760022
11168,7.8131,7.2867,58,455540,7348984066
11169,1.7706,4.1694,66,767314,9736166767
11170,0.5693,3.5475,79,723826,9768514758
11171,9.8709,4.9844,10,164590,9983635085
11172,7.4563,8.3834,71,2089,4467647384
11173,3.7389,0.5597,3,312990,8651182314
11174,5.0683,8.9628,61,168832,6490044265
11175,5.6982,2.8404,57,81212,8764636497
11176,1.9714,8.9996,27,613064,2819339461
11177,8.7747,0.0491,62,166417,4463858058
11178,7.3406,1.9177,66,17707,2658248923
11179,8.8383,7.4992,68,710127,6718412001
11180,5.1048,7.4366,20,527611,6580134146
11181,5.5948,7.2926,168,640109,4800598713
11182,4.8946,8.3179,65,274858,3852693186
11183,9.2232,8.5377,51,352568,3187251862
11184,4.5004,7.6811,284,687475,1563947024
11185,7.9506,1.4176,21,749679,4334370062
11186,7.4726,5.9110,8,10852,6247800122
11187,3.8801,5.4161,70,650493,9094251165
11188,3.0698,2.5379,65,467662,5684677715
11189,3.6208,5.5851,94,166161,9916551963
11190,5.1472,0.1554,10,105428,5622628691
11191,5.8667,2.2500,69,57127,4753440869
11192,6.3178,6.3532,10,720392,1351168065
11193,4.0618,6.3355,170,34695,4661431742
11194,1.8096,8.7321,88,552061,5022982095
11195,6.6204,7.7712,13,343154,5234781872
11196,1.8203,5.5756,162,374533,2739605318
11197,5.2379,8.9809,290,616057,7152166798
11198,4.1334,0.0150,16,746685,8449396145
11199,2.3315,6.1965,2,165480,9631172353
11200,7.4002,5.4568,64,390950,5884594118
11201,8.8286,7.6611,265,301379,7696591969
11202,2.5025,3.3107,85,210669,7140797837
11203,6.4411,2.3021,69,411411,9924182834
11204,8.5486,0.5974,2,162893,7578380955
11205,4.9401,9.7163,85,397790,2520331623
11206,0.2596,2.1907,70,232087,9569576949
11207,0.4715,4.9420,73,187912,4195631249
11208,5.3536,9.5488,67,622396,1728125238
11209,7.9404,6.3146,57,485476,5476930515
11210,7.5934,7.8497,15,411510,9758437374
11211,4.5771,2.1020,21,184044,2956880597
11212,6.0072,5.3834,57,491327,2571666307
11213,6.3828,4.8329,35,747074,2393758159
11214,1.6666,7.9152,88,439725,8470680096
11215,8.1693,4.5305,164,394438,3620594744
11216,2.6293,0.0774,68,563844,5484273924
11217,8.4553,4.5969,64,468083,2872419400
11218,1.7384,6.1653,6,344971,1052618411
11219,3.6422,6.1443,588,637071,4905436385
11220,8.1475,5.2271,13,354104,6706417186
11221,2.2728,4.7097,105,562279,2322644696
11222,6.5965,0.1823,159,483393,9093063967
11223,6.2896,8.1650,59,552974,5796080137
11224,1.0355,1.8171,69,776549,6585023792
11225,7.1064,0.1753,19,124569,8231247609
11226,0.4892,8.2205,4,157916,3658462459
11227,9.5814,9.2934,13,50045,1665457102
11228,2.5894,9.3640,901,769320,4381310026
11229,1.0188,4.5327,12,339243,5059158933
11230,6.2507,0.9888,52,530092,8964021850
11231,2.2755,4.2234,66,120619,7804578334
11232,3.9901,8.3483,69,629726,2058400129
11233,1.3471,4.3947,66,472868,9313932946
11234,8.5734,0.6719,61,355494,6125667596
11235,5.5521,2.2358,65,735859,9841809838
11236,2.5443,5.2179,31,524859,1754035965
11237,9.6369,7.1434,63,755118,6847523082
11238,5.9187,2.7810,14,655947,7338205254
11239,6.0825,1.9430,13,149078,3935385512
11240,5.0907,3.7096,98,605619,9548379438
11241,7.3197,4.8376,71,488417,3039166399
11242,6.2677,4.4255,24,692324,3197548775
11243,0.1994,3.1228,162,325686,1916537704
11244,5.1549,0.2395,27,707361,3793358279
11245,0.8966,2.1209,69,591571,1093312343
11246,0.5661,2.0703,238,745543,7078806541
11247,4.8488,9.9821,57,559196,5273889970
11248,2.4522,1.1257,65,12340,3588028567
11249,0.7834,7.1645,23,385278,5703260486
11250,0.4557,9.7560,35,581753,5978989758
11251,6.2737,1.4342,166,693793,6825309443
11252,9.9599,6.8596,152,48291,9765334591
11253,3.9155,7.0381,72,740067,3032408744
11254,3.2319,7.8395,4,767129,7225626215
11255,5.4725,0.6994,25,462801,6223680593
11256,4.6367,6.2829,74,400120,2699468995
11257,5.2667,0.5775,27,136525,6038224594
11258,0.1469,5.6049,58,303068,6682233303
11259,2.8724,9.4043,61,173078,5787551633
11260,3.4197,1.6646,65,753437,2484091727
11261,4.8181,1.8832,3,237574,6893015358
11262,4.3150,6.3647,8,692207,6266601779
11263,3.1607,4.6267,8,559136,4869146369
11264,6.9510,0.2097,21,454532,2941312785
11265,8.7672,4.2571,78,524658,8035693132
11266,2.8244,0.0730,58,85068,4663133007
11267,2.5424,6.8715,41,461352,6685599095
11268,6.6639,7.8581,10,626372,2316548254
11269,2.1326,8.7656,71,539453,3543219915
11270,7.5766,2.8709,63,623372,2374724991
11271,2.3458,3.9966,51,256633,3864690821
11272,1.4871,1.5500,165,719788,4333281563
11273,6.7581,2.9506,18,557652,4406389812
11274,0.1000,5.7286,6,236118,3506162774
11275,5.8948,9.7496,46,559621,6051554924
11276,7.7389,5.1326,44,6015,1802309690
11277,6.3130,9.0008,41,309546,1207923599
11278,3.0430,5.3363,13,202562,3324725723
11279,4.7068,7.7522,53,779136,9951984946
11280,6.8983,0.2711,56,330294,4158457048
11281,3.4286,5.2026,163,51984,7433969160
11282,4.1194,2.5854,70,536743,2352323937
11283,0.5143,7.5912,68,687658,1405329759
11284,7.3843,0.8048,40,131301,9434352727
11285,5.2351,6.5983,67,203452,4130454974
11286,8.2999,3.1814,38,322546,9185467158
11287,8.0454,8.1264,462,651310,1430531355
11288,6.2005,8.3350,13,192208,5145043521
11289,6.4513,4.0451,314,345858,6050797096
11290,1.4440,9.8721,118,591399,3515467726
11291,3.6038,2.3119,30,670356,8608978734
11292,6.4697,7.2025,116,348388,5991240615
11293,4.6439,2.4591,74,508218,6211413976
11294,8.0542,8.0610,8,539085,2564544980
11295,0.6323,7.0850,7,62439,2596754520
11296,2.2178,6.2311,51,398851,8534256206
11297,8.7500,8.4187,159,188261,6445802808
11298,0.0631,5.4284,42,187251,4453786698
11299,1.1127,9.6132,32,469058,9146439597
11300,1.7986,0.3675,31,52139,3137669606
11301,2.8037,9.4188,12,709114,3139415536
11302,5.1964,2.1681,24,554410,3720520481
11303,1.2873,0.0601,62,239170,2718702529
11304,3.4724,0.6356,65,183214,3220694448
11305,7.9069,8.1942,43,130436,7840360910
11306,4.7202,2.5565,77,381703,3079940754
11307,5.5813,6.9115,40,93791,2135878177
11308,1.8349,4.9987,3,176039,5649296788
11309,7.1491,9.7537,77,384260,7602577391
11310,7.3132,9.6339,142,595830,7933416663
11311,2.5087,8.9220,63,266296,2788203839
11312,2.9928,8.5482,72,675455,4104693813
11313,9.7919,8.7916,227,383671,3993692213
11314,6.4111,7.2555,76,14028,7507837818
11315,1.2954,5.3920,16,314588,2520675019
11316,3.2555,6.6508,4,101553,1722479177
11317,5.9559,1.0042,34,385874,4603206668
11318,3.0866,9.0626,31,493702,5006866552
11319,9.3422,9.5853,72,594203,1647031285
11320,2.0713,1.6177,61,698763,5496763769
11321,9.8454,6.4868,22,373542,5661724610
11322,7.3582,9.6018,674,178793,6315229484
11323,7.9037,2.3027,61,775124,4387064218
11324,9.4176,1.7652,6,608978,6079671628
11325,8.1342,3.8814,71,720054,7588081356
11326,6.5598,9.4600,165,65694,6897653258
11327,5.6043,4.0519,65,138035,7179677220
11328,0.4141,0.0091,17,58310,1576193977
11329,8.9060,4.4809,13,50155,9496939141
11330,0.3627,1.7545,838,680657,7308378051
11331,6.2611,4.7640,19,592728,4624089426
11332,6.5464,3.2418,65,554103,7747366478
11333,3.2118,5.6622,4,451874,3820366436
11334,2.1778,1.6347,3,290049,7906776431
11335,5.3819,6.8240,18,649950,7651785022
11336,8.6470,2.2028,25,527924,1897998888
11337,9.9610,3.4350,66,281066,5935866903
11338,9.7613,7.0095,70,14343,4843659175
11339,1.0973,1.7508,105,229391,8719650324
11340,6.1407,7.8967,69,696686,7265909322
11341,3.1492,6.1377,88,713560,6416437871
11342,6.7568,3.3451,10,206814,8459255211
11343,5.6198,4.0237,107,595649,2366720135
11344,7.1022,3.8945,74,647538,1730088572
11345,4.7503,2.2241,78,535831,8578444710
11346,0.2168,1.2140,79,579446,5258635086
11347,3.8027,8.8251,56,273409,2307826229
11348,9.6091,3.1651,741,294506,1385482788
11349,4.9176,6.2262,7,106323,3365534138
11350,3.8661,2.1369,2,206960,2875091637
11351,3.0932,8.3945,76,445746,3288824219
11352,5.1052,4.6572,54,757666,3165318731
11353,3.8363,5.8992,62,756613,2654216214
11354,2.1786,0.7165,15,50576,4308337728
11355,5.9782,6.2712,101,220393,3146542853
11356,2.1791,1.9779,5,86060,1598656652
11357,2.8306,7.2256,179,396149,5171637257
11358,4.7441,5.4502,82,593823,3615879754
11359,7.6348,9.1325,56,751402,8557509726
11360,8.1087,7.5853,70,505186,6042685951
11361,9.2932,8.0264,60,205499,4338112804
11362,6.9703,1.5139,155,239379,7007141812
11363,2.3281,0.6607,2,103937,4453272117
11364,5.4228,3.7945,153,735294,6075044073
11365,0.0410,1.6284,64,313248,9149578647
11366,0.2086,9.1726,18,379196,8305976423
11367,0.4941,4.7711,73,107842,9488807900
11368,6.7654,5.4664,45,359319,3947669154
11369,6.9108,3.4894,70,8475,2933017169
11370,0.6001,8.8402,31,617799,4319041336
11371,2.0950,3.9232,21,9767,1543681955
11372,6.4857,1.8996,77,645331,8767810557
11373,8.1138,8.6960,57,484187,1974060954
11374,4.0210,8.2075,75,643490,4216776224
11375,7.3279,1.8338,67,694216,3565004665
11376,9.7599,6.5423,74,49634,5442095481
11377,9.3509,9.5965,20,483571,7649545444
